2025-09-04T01:16:20.189513033Z [err]  time="2025-09-04T01:16:20Z" level=info msg="starting migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:69" name=03_default_instance
2025-09-04T01:16:22.121274054Z [err]  time="2025-09-04T01:16:22Z" level=warning msg="add unique constraint failed" caller="/home/runner/work/zitadel/zitadel/internal/eventstore/v3/unique_constraints.go:78" error="ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505)"
2025-09-04T01:16:22.121280783Z [err]  time="2025-09-04T01:16:22Z" level=error msg="migration failed" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:71" error="ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))" name=03_default_instance
2025-09-04T01:16:22.121284881Z [err]  time="2025-09-04T01:16:22Z" level=error msg="migration failed" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:364" code=23505 detail="Key (instance_id, unique_type, unique_field)=(, instance_domain, zitadel-development.up.railway.app) already exists." error="ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))" hint= message="duplicate key value violates unique constraint \"unique_constraints_pkey\"" name=03_default_instance severity=ERROR
2025-09-04T01:16:22.121289231Z [err]  time="2025-09-04T01:16:22Z" level=fatal msg="setup failed, skipping cleanup" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:124" error="migration failed: ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))"
2025-09-04T01:16:23.392860754Z [err]  time="2025-09-04T01:16:23Z" level=info msg="initialization started" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/init.go:70"
2025-09-04T01:16:23.410941278Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify user" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_user.go:40" username=postgres
2025-09-04T01:16:23.410948499Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify database" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_database.go:40" database=railway
2025-09-04T01:16:23.410953299Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify grant" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_grant.go:35" database=railway user=postgres
2025-09-04T01:16:23.410957381Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify zitadel" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:80" database=railway
2025-09-04T01:16:23.419319260Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify system" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:46"
2025-09-04T01:16:23.419325387Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify encryption keys" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:51"
2025-09-04T01:16:23.423594018Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify projections" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:56"
2025-09-04T01:16:23.423598158Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify eventstore" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:61"
2025-09-04T01:16:23.423601981Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify events tables" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:66"
2025-09-04T01:16:23.432123365Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify unique constraints" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:71"
2025-09-04T01:16:23.537344859Z [err]  time="2025-09-04T01:16:23Z" level=info msg="setup started" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:108"
2025-09-04T01:16:23.545097525Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=14_events_push
2025-09-04T01:16:23.548494666Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=40_init_push_func_v4
2025-09-04T01:16:23.548500645Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=01_tables
2025-09-04T01:16:23.552221075Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=02_assets
2025-09-04T01:16:23.552233094Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=28_add_search_table
2025-09-04T01:16:23.552240174Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=31_add_aggregate_index_to_fields
2025-09-04T01:16:23.552245998Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=46_init_permission_functions
2025-09-04T01:16:23.555744780Z [err]  time="2025-09-04T01:16:23Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=03_default_instance
2025-09-04T01:16:23.565228469Z [err]  time="2025-09-04T01:16:23Z" level=info msg="starting migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:69" name=03_default_instance
2025-09-04T01:16:25.241526559Z [err]  time="2025-09-04T01:16:25Z" level=warning msg="add unique constraint failed" caller="/home/runner/work/zitadel/zitadel/internal/eventstore/v3/unique_constraints.go:78" error="ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505)"
2025-09-04T01:16:25.241536480Z [err]  time="2025-09-04T01:16:25Z" level=error msg="migration failed" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:71" error="ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))" name=03_default_instance
2025-09-04T01:16:25.241542367Z [err]  time="2025-09-04T01:16:25Z" level=error msg="migration failed" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:364" code=23505 detail="Key (instance_id, unique_type, unique_field)=(, instance_domain, zitadel-development.up.railway.app) already exists." error="ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))" hint= message="duplicate key value violates unique constraint \"unique_constraints_pkey\"" name=03_default_instance severity=ERROR
2025-09-04T01:16:25.241547759Z [err]  time="2025-09-04T01:16:25Z" level=fatal msg="setup failed, skipping cleanup" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:124" error="migration failed: ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))"
2025-09-04T01:16:26.333387035Z [err]  time="2025-09-04T01:16:26Z" level=info msg="initialization started" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/init.go:70"
2025-09-04T01:16:26.383884884Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify user" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_user.go:40" username=postgres
2025-09-04T01:16:26.387907241Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify database" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_database.go:40" database=railway
2025-09-04T01:16:26.387912855Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify grant" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_grant.go:35" database=railway user=postgres
2025-09-04T01:16:26.389740522Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify zitadel" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:80" database=railway
2025-09-04T01:16:26.410386034Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify system" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:46"
2025-09-04T01:16:26.410394979Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify encryption keys" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:51"
2025-09-04T01:16:26.410401974Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify projections" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:56"
2025-09-04T01:16:26.410408081Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify eventstore" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:61"
2025-09-04T01:16:26.412077277Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify events tables" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:66"
2025-09-04T01:16:26.414526810Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify unique constraints" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:71"
2025-09-04T01:16:26.608290884Z [err]  time="2025-09-04T01:16:26Z" level=info msg="setup started" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:108"
2025-09-04T01:16:26.620092940Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=14_events_push
2025-09-04T01:16:26.623747754Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=40_init_push_func_v4
2025-09-04T01:16:26.625840272Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=01_tables
2025-09-04T01:16:26.626923226Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=02_assets
2025-09-04T01:16:26.628454682Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=28_add_search_table
2025-09-04T01:16:26.634068306Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=31_add_aggregate_index_to_fields
2025-09-04T01:16:26.653459774Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=46_init_permission_functions
2025-09-04T01:16:26.655268637Z [err]  time="2025-09-04T01:16:26Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=03_default_instance
2025-09-04T01:16:26.670077896Z [err]  time="2025-09-04T01:16:26Z" level=info msg="starting migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:69" name=03_default_instance
2025-09-04T01:16:28.604568757Z [err]  time="2025-09-04T01:16:28Z" level=warning msg="add unique constraint failed" caller="/home/runner/work/zitadel/zitadel/internal/eventstore/v3/unique_constraints.go:78" error="ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505)"
2025-09-04T01:16:28.604578276Z [err]  time="2025-09-04T01:16:28Z" level=error msg="migration failed" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:71" error="ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))" name=03_default_instance
2025-09-04T01:16:28.604585045Z [err]  time="2025-09-04T01:16:28Z" level=error msg="migration failed" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:364" code=23505 detail="Key (instance_id, unique_type, unique_field)=(, instance_domain, zitadel-development.up.railway.app) already exists." error="ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))" hint= message="duplicate key value violates unique constraint \"unique_constraints_pkey\"" name=03_default_instance severity=ERROR
2025-09-04T01:16:28.604591577Z [err]  time="2025-09-04T01:16:28Z" level=fatal msg="setup failed, skipping cleanup" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:124" error="migration failed: ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))"
2025-09-04T01:16:29.726834405Z [err]  time="2025-09-04T01:16:29Z" level=info msg="initialization started" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/init.go:70"
2025-09-04T01:16:29.779298383Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify user" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_user.go:40" username=postgres
2025-09-04T01:16:29.779308316Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify database" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_database.go:40" database=railway
2025-09-04T01:16:29.779315181Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify grant" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_grant.go:35" database=railway user=postgres
2025-09-04T01:16:29.779321032Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify zitadel" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:80" database=railway
2025-09-04T01:16:29.779325560Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify system" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:46"
2025-09-04T01:16:29.779330075Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify encryption keys" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:51"
2025-09-04T01:16:29.779334261Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify projections" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:56"
2025-09-04T01:16:29.779338504Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify eventstore" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:61"
2025-09-04T01:16:29.779343603Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify events tables" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:66"
2025-09-04T01:16:29.779348360Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify unique constraints" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:71"
2025-09-04T01:16:29.894202357Z [err]  time="2025-09-04T01:16:29Z" level=info msg="setup started" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:108"
2025-09-04T01:16:29.894206326Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=14_events_push
2025-09-04T01:16:29.894210052Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=40_init_push_func_v4
2025-09-04T01:16:29.894214468Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=01_tables
2025-09-04T01:16:29.894218307Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=02_assets
2025-09-04T01:16:29.898600851Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=28_add_search_table
2025-09-04T01:16:29.898610744Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=31_add_aggregate_index_to_fields
2025-09-04T01:16:29.898620983Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=46_init_permission_functions
2025-09-04T01:16:29.898640893Z [err]  time="2025-09-04T01:16:29Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=03_default_instance
2025-09-04T01:16:29.907637662Z [err]  time="2025-09-04T01:16:29Z" level=info msg="starting migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:69" name=03_default_instance
2025-09-04T01:16:31.579630856Z [err]  time="2025-09-04T01:16:31Z" level=warning msg="add unique constraint failed" caller="/home/runner/work/zitadel/zitadel/internal/eventstore/v3/unique_constraints.go:78" error="ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505)"
2025-09-04T01:16:31.579636888Z [err]  time="2025-09-04T01:16:31Z" level=error msg="migration failed" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:71" error="ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))" name=03_default_instance
2025-09-04T01:16:31.585810123Z [err]  time="2025-09-04T01:16:31Z" level=error msg="migration failed" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:364" code=23505 detail="Key (instance_id, unique_type, unique_field)=(, instance_domain, zitadel-development.up.railway.app) already exists." error="ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))" hint= message="duplicate key value violates unique constraint \"unique_constraints_pkey\"" name=03_default_instance severity=ERROR
2025-09-04T01:16:31.585818036Z [err]  time="2025-09-04T01:16:31Z" level=fatal msg="setup failed, skipping cleanup" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:124" error="migration failed: ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))"
2025-09-04T01:16:32.705237241Z [err]  time="2025-09-04T01:16:32Z" level=info msg="initialization started" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/init.go:70"
2025-09-04T01:16:32.718262780Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify user" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_user.go:40" username=postgres
2025-09-04T01:16:32.718269764Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify database" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_database.go:40" database=railway
2025-09-04T01:16:32.718274038Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify grant" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_grant.go:35" database=railway user=postgres
2025-09-04T01:16:32.718278795Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify zitadel" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:80" database=railway
2025-09-04T01:16:32.726529371Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify system" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:46"
2025-09-04T01:16:32.726542842Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify encryption keys" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:51"
2025-09-04T01:16:32.729403633Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify projections" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:56"
2025-09-04T01:16:32.729410620Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify eventstore" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:61"
2025-09-04T01:16:32.729414985Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify events tables" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:66"
2025-09-04T01:16:32.737744862Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify unique constraints" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:71"
2025-09-04T01:16:32.843219043Z [err]  time="2025-09-04T01:16:32Z" level=info msg="setup started" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:108"
2025-09-04T01:16:32.843222650Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=14_events_push
2025-09-04T01:16:32.847334553Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=40_init_push_func_v4
2025-09-04T01:16:32.847343431Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=01_tables
2025-09-04T01:16:32.847351649Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=02_assets
2025-09-04T01:16:32.850372426Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=28_add_search_table
2025-09-04T01:16:32.850380598Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=31_add_aggregate_index_to_fields
2025-09-04T01:16:32.850387109Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=46_init_permission_functions
2025-09-04T01:16:32.850392805Z [err]  time="2025-09-04T01:16:32Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=03_default_instance
2025-09-04T01:16:32.859303776Z [err]  time="2025-09-04T01:16:32Z" level=info msg="starting migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:69" name=03_default_instance
2025-09-04T01:16:34.317590136Z [err]  time="2025-09-04T01:16:34Z" level=warning msg="add unique constraint failed" caller="/home/runner/work/zitadel/zitadel/internal/eventstore/v3/unique_constraints.go:78" error="ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505)"
2025-09-04T01:16:34.317594392Z [err]  time="2025-09-04T01:16:34Z" level=error msg="migration failed" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:71" error="ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))" name=03_default_instance
2025-09-04T01:16:34.317598125Z [err]  time="2025-09-04T01:16:34Z" level=error msg="migration failed" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:364" code=23505 detail="Key (instance_id, unique_type, unique_field)=(, instance_domain, zitadel-development.up.railway.app) already exists." error="ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))" hint= message="duplicate key value violates unique constraint \"unique_constraints_pkey\"" name=03_default_instance severity=ERROR
2025-09-04T01:16:34.317602657Z [err]  time="2025-09-04T01:16:34Z" level=fatal msg="setup failed, skipping cleanup" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:124" error="migration failed: ID=V3-DKcYh Message=Errors.Instance.Domain.AlreadyExists Parent=(ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505))"
2025-09-04T01:16:35.624545860Z [err]  time="2025-09-04T01:16:35Z" level=info msg="initialization started" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/init.go:70"
2025-09-04T01:16:35.661778358Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify user" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_user.go:40" username=postgres
2025-09-04T01:16:35.661784555Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify database" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_database.go:40" database=railway
2025-09-04T01:16:35.661790612Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify grant" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_grant.go:35" database=railway user=postgres
2025-09-04T01:16:35.661796316Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify zitadel" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:80" database=railway
2025-09-04T01:16:35.663591820Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify system" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:46"
2025-09-04T01:16:35.663599122Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify encryption keys" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:51"
2025-09-04T01:16:35.663603559Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify projections" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:56"
2025-09-04T01:16:35.667226552Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify eventstore" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:61"
2025-09-04T01:16:35.667232598Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify events tables" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:66"
2025-09-04T01:16:35.671131130Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify unique constraints" caller="/home/runner/work/zitadel/zitadel/cmd/initialise/verify_zitadel.go:71"
2025-09-04T01:16:35.776560616Z [err]  time="2025-09-04T01:16:35Z" level=info msg="setup started" caller="/home/runner/work/zitadel/zitadel/cmd/setup/setup.go:108"
2025-09-04T01:16:35.780259356Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=14_events_push
2025-09-04T01:16:35.783883600Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=40_init_push_func_v4
2025-09-04T01:16:35.787812494Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=01_tables
2025-09-04T01:16:35.787820178Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=02_assets
2025-09-04T01:16:35.787826198Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=28_add_search_table
2025-09-04T01:16:35.787832315Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=31_add_aggregate_index_to_fields
2025-09-04T01:16:35.787837963Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=46_init_permission_functions
2025-09-04T01:16:35.790554968Z [err]  time="2025-09-04T01:16:35Z" level=info msg="verify migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:46" name=03_default_instance
2025-09-04T01:16:35.798775786Z [err]  time="2025-09-04T01:16:35Z" level=info msg="starting migration" caller="/home/runner/work/zitadel/zitadel/internal/migration/migration.go:69" name=03_default_instance
2025-09-04T01:16:37.375732324Z [err]  time="2025-09-04T01:16:37Z" level=warning msg="add unique constraint failed" caller="/home/runner/work/zitadel/zitadel/internal/eventstore/v3/unique_constraints.go:78" error="ERROR: duplicate key value violates unique constraint \"unique_constraints_pkey\" (SQLSTATE 23505)"
